Fomitiporia	mediterranea		MF3/22		694068	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/fomitiporia_mediterranea_mf3_22/pep/Fomitiporia_mediterranea_mf3_22.Fomme1.pep.all.fa.gz
Fomitopsis	pinicola		FP-58527 SS1		743788	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/fomitopsis_pinicola_fp_58527_ss1/pep/Fomitopsis_pinicola_fp_58527_ss1.Fompi3.pep.all.fa.gz
Fonsecaea	erecta				1367422	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fonsecaea_erecta/pep/Fonsecaea_erecta.ASM165198v1.pep.all.fa.gz
Fonsecaea	monophora		CBS 269.37		254056	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fonsecaea_monophora/pep/Fonsecaea_monophora.ASM164247v1.pep.all.fa.gz
Fonsecaea	multimorphosa				979981	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fonsecaea_multimorphosa/pep/Fonsecaea_multimorphosa.ASM164698v1.pep.all.fa.gz
Fonsecaea	multimorphosa		CBS 102226		1442371	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/fonsecaea_multimorphosa_cbs_102226/pep/Fonsecaea_multimorphosa_cbs_102226.Fons_mult_CBS_102226_V1.pep.all.fa.gz
Fonsecaea	nubica		CBS 269.64		856822	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fonsecaea_nubica/pep/Fonsecaea_nubica.ASM164696v1.pep.all.fa.gz
Fonsecaea	pedrosoi		CBS 271.37		1442368	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/fonsecaea_pedrosoi_cbs_271_37/pep/Fonsecaea_pedrosoi_cbs_271_37.Fons_pedr_CBS_271_37_V1.pep.all.fa.gz
Fusarium	culmorum		CS7071		1318462	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fusarium_culmorum/pep/Fusarium_culmorum.EF1.pep.all.fa.gz
Fusarium	graminearum		PH-1	Gibberella zeae	229533	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fusarium_graminearum/pep/Fusarium_graminearum.RR1.pep.all.fa.gz
Fusarium	langsethiae				179993	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fusarium_langsethiae/pep/Fusarium_langsethiae.ASM129263v1.pep.all.fa.gz
Fusarium	mangiferae				192010	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fusarium_mangiferae/pep/Fusarium_mangiferae.Genome_assembly_version_1.pep.all.fa.gz
Fusarium	oxysporum		Fo47		660027	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_fo47/pep/Fusarium_oxysporum_fo47.FO_Fo47_V1.pep.all.fa.gz
Fusarium	oxysporum		FOSC 3-a		909455	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_fosc_3_a/pep/Fusarium_oxysporum_fosc_3_a.FO_FOSC_3_a_V1.pep.all.fa.gz
Fusarium	oxysporum	f. sp. Conglutinans	race 2 54008		1089457	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_conglutinans_race_2_54008/pep/Fusarium_oxysporum_f_sp_conglutinans_race_2_54008.FO_PHW808_V1.pep.all.fa.gz
Fusarium	oxysporum	f. sp. Cubense	Race 1		1229664	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_cubense_race_1/pep/Fusarium_oxysporum_f_sp_cubense_race_1.Foc1_1.0.pep.all.fa.gz
Fusarium	oxysporum	f. sp. Cubense	Race 4		1229665	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_cubense_race_4/pep/Fusarium_oxysporum_f_sp_cubense_race_4.Foc4_1.0.pep.all.fa.gz
Fusarium	oxysporum	f. sp. cubense tropical	race 4 54006		1089451	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_cubense_tropical_race_4_54006/pep/Fusarium_oxysporum_f_sp_cubense_tropical_race_4_54006.FO_II5_V1.pep.all.fa.gz
Fusarium	oxysporum	f. sp. lycopersici	4287		426428	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fusarium_oxysporum/pep/Fusarium_oxysporum.FO2.pep.all.fa.gz
Fusarium	oxysporum	f. sp. lycopersici	MN25		1080343	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_lycopersici_mn25/pep/Fusarium_oxysporum_f_sp_lycopersici_mn25.FO_MN25_V1.pep.all.fa.gz
Fusarium	oxysporum	f. sp. melonis	26406		1089452	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_melonis_26406/pep/Fusarium_oxysporum_f_sp_melonis_26406.FO_melonis_V1.pep.all.fa.gz
Fusarium	oxysporum	f. sp. pisi	HDV247		1080344	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_pisi_hdv247/pep/Fusarium_oxysporum_f_sp_pisi_hdv247.FO_HDV247_V1.pep.all.fa.gz
Fusarium	oxysporum	f. sp. radicis-lycopersici	26381		1089448	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_radicis_lycopersici_26381/pep/Fusarium_oxysporum_f_sp_radicis_lycopersici_26381.FO_CL57_V1.pep.all.fa.gz
Fusarium	oxysporum	f. sp. raphani	54005		1089458	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_raphani_54005/pep/Fusarium_oxysporum_f_sp_raphani_54005.FO_PHW815_V1.pep.all.fa.gz
Fusarium	oxysporum	f. sp. vasinfectum	25433		1089449	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/fusarium_oxysporum_f_sp_vasinfectum_25433/pep/Fusarium_oxysporum_f_sp_vasinfectum_25433.FO_Cotton_V1.pep.all.fa.gz
Fusarium	poae				36050	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fusarium_poae/pep/Fusarium_poae.FPOA1.0.pep.all.fa.gz
Fusarium	proliferatum				948311	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fusarium_proliferatum/pep/Fusarium_proliferatum.F._proliferatum_NRRL62905_version_1.pep.all.fa.gz
Fusarium	proliferatum		ET1		1227346	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/fusarium_proliferatum_et1/pep/Fusarium_proliferatum_et1.F._proliferatum_ET1_version_1.pep.all.fa.gz
Fusarium	pseudograminearum		CS3096		1028729	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fusarium_pseudograminearum/pep/Fusarium_pseudograminearum.GCA_000303195.1.pep.all.fa.gz
Nectria	haematococca		mpVI 77-13-4	Fusarium solani	660122	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fusarium_solani/pep/Fusarium_solani.v2.0.pep.all.fa.gz
Fusarium	verticillioides		7600		334819	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fusarium_verticillioides/pep/Fusarium_verticillioides.ASM14955v1.pep.all.fa.gz
Gaeumannomyces	graminis	var. tritici	R3-111a-1		644352	ftp.ensemblgenomes.org/pub/fungi/current/fasta/gaeumannomyces_graminis/pep/Gaeumannomyces_graminis.Gae_graminis_V2.pep.all.fa.gz
Galerina	marginata		CBS 339.88		685588	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/galerina_marginata_cbs_339_88/pep/Galerina_marginata_cbs_339_88.Galma1.pep.all.fa.gz
Gelatoporia	subvermispora		B	Ceriporiopsis	914234	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/gelatoporia_subvermispora_b/pep/Gelatoporia_subvermispora_b.Ceriporiopsis_subvermispora_B_v1.0.pep.all.fa.gz
Geotrichum	candidum				1173061	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/geotrichum_candidum/pep/Geotrichum_candidum.New2.3_08062011.pep.all.fa.gz
Glarea	lozoyensis		74030		1104152	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/glarea_lozoyensis_74030/pep/Glarea_lozoyensis_74030.LBAGla_1.0.pep.all.fa.gz
Glarea	lozoyensis		ATCC 20868		1116229	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/glarea_lozoyensis_atcc_20868/pep/Glarea_lozoyensis_atcc_20868.GLAREA.pep.all.fa.gz
Gloeophyllum	trabeum		ATCC 11539		670483	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/gloeophyllum_trabeum_atcc_11539/pep/Gloeophyllum_trabeum_atcc_11539.Glotr1_1.pep.all.fa.gz
Gonapodya	prolifera		JEL478		1344416	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_chytridiomycota1_collection/gonapodya_prolifera_jel478/pep/Gonapodya_prolifera_jel478.Ganpr1.pep.all.fa.gz
Grifola	frondosa				5627	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/grifola_frondosa/pep/Grifola_frondosa.ASM168373v1.pep.all.fa.gz
Grosmannia	clavigera		kw1407		655863	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/grosmannia_clavigera_kw1407/pep/Grosmannia_clavigera_kw1407.Sanger-454-IlluminaPA_2.0.pep.all.fa.gz
Gymnopus	luxurians		FD-317 M1		944289	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/gymnopus_luxurians_fd_317_m1/pep/Gymnopus_luxurians_fd_317_m1.Gymlu1.pep.all.fa.gz
Hanseniaspora	guilliermondii				56406	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/hanseniaspora_guilliermondii/pep/Hanseniaspora_guilliermondii.version_1.pep.all.fa.gz
Hanseniaspora	opuntiae				211096	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/hanseniaspora_opuntiae/pep/Hanseniaspora_opuntiae.ASM174979v1.pep.all.fa.gz
Hanseniaspora	osmophila				56408	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/hanseniaspora_osmophila/pep/Hanseniaspora_osmophila.ASM174704v1.pep.all.fa.gz
Hanseniaspora	uvarum				29833	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/hanseniaspora_uvarum/pep/Hanseniaspora_uvarum.ASM174705v1.pep.all.fa.gz
Hanseniaspora	uvarum		DSM 2768		1246595	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/hanseniaspora_uvarum_dsm_2768/pep/Hanseniaspora_uvarum_dsm_2768.Huva2.0.pep.all.fa.gz
Hanseniaspora	valbyensis		NRRL Y-1626		766949	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/hanseniaspora_valbyensis_nrrl_y_1626/pep/Hanseniaspora_valbyensis_nrrl_y_1626.Hanva1_1.pep.all.fa.gz
Hebeloma	cylindrosporum		h7		686832	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/hebeloma_cylindrosporum_h7/pep/Hebeloma_cylindrosporum_h7.Hebeloma_cylindrosporum_h7_v2.0.pep.all.fa.gz
Hepatospora	eriocheir				1081669	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_microsporidia1_collection/hepatospora_eriocheir/pep/Hepatospora_eriocheir.ASM208787v1.pep.all.fa.gz
Heterobasidion	irregulare		TC 32-1		747525	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/heterobasidion_irregulare_tc_32_1/pep/Heterobasidion_irregulare_tc_32_1.Heterobasidion_irregulare_v2.0.pep.all.fa.gz
Hirsutella	minnesotensis		3608		1043627	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/hirsutella_minnesotensis_3608/pep/Hirsutella_minnesotensis_3608.ASM95604v1.pep.all.fa.gz
Histoplasma	capsulatum		G186AR		447093	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/histoplasma_capsulatum_g186ar/pep/Histoplasma_capsulatum_g186ar.ASM15011v1.pep.all.fa.gz
Histoplasma	capsulatum		H143		544712	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/histoplasma_capsulatum_h143/pep/Histoplasma_capsulatum_h143.ASM15103v1.pep.all.fa.gz
Histoplasma	capsulatum		H88		544711	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/histoplasma_capsulatum_h88/pep/Histoplasma_capsulatum_h88.ASM15100v2.pep.all.fa.gz
Histoplasma	capsulatum		NAm1		339724	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/histoplasma_capsulatum_nam1/pep/Histoplasma_capsulatum_nam1.ASM14958v1.pep.all.fa.gz
Hydnomerulius	pinastri		MD-312		994086	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/hydnomerulius_pinastri_md_312/pep/Hydnomerulius_pinastri_md_312.Hydpi2.pep.all.fa.gz
Hypholoma	sublateritium		FD-334 SS-4		945553	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/hypholoma_sublateritium_fd_334_ss_4/pep/Hypholoma_sublateritium_fd_334_ss_4.Hypsu1.pep.all.fa.gz
Hyphopichia	burtonii		NRRL Y-1933		984485	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/hyphopichia_burtonii_nrrl_y_1933/pep/Hyphopichia_burtonii_nrrl_y_1933.Hypbu1.pep.all.fa.gz
Hypsizygus	marmoreus				39966	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/hypsizygus_marmoreus/pep/Hypsizygus_marmoreus.ASM160531v1.pep.all.fa.gz
Isaria	fumosorosea		ARSEF 2679		1081104	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/isaria_fumosorosea_arsef_2679/pep/Isaria_fumosorosea_arsef_2679.ISF_1.0.pep.all.fa.gz
Jaapia	argillacea		MUCL 33604		933084	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/jaapia_argillacea_mucl_33604/pep/Jaapia_argillacea_mucl_33604.Jaaar1.pep.all.fa.gz
Kalmanozyma	brasiliensis		GHG001		1365824	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kalmanozyma_brasiliensis_ghg001/pep/Kalmanozyma_brasiliensis_ghg001.PSEUBRA1.pep.all.fa.gz
Kazachstania	africana		CBS 2517		1071382	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/kazachstania_africana_cbs_2517/pep/Kazachstania_africana_cbs_2517.Ka_CBS2517.pep.all.fa.gz
Kazachstania	naganishii		CBS 8797		1071383	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/kazachstania_naganishii_cbs_8797/pep/Kazachstania_naganishii_cbs_8797.ASM34898v1.pep.all.fa.gz
Kluyveromyces	lactis				28985	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/kluyveromyces_lactis/pep/Kluyveromyces_lactis.ASM251v1.pep.all.fa.gz
Kluyveromyces	marxianus				4911	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/kluyveromyces_marxianus/pep/Kluyveromyces_marxianus.KM1777_03.pep.all.fa.gz
Kluyveromyces	marxianus		DMKU3-1042		1003335	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/kluyveromyces_marxianus_dmku3_1042/pep/Kluyveromyces_marxianus_dmku3_1042.Kmar_1.0.pep.all.fa.gz
Komagataella	pastoris				4922	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/komagataella_pastoris_gca_001708105/pep/Komagataella_pastoris_gca_001708105.ASM170810v1.pep.all.fa.gz
Komagataella	phaffii				460519	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/komagataella_phaffii/pep/Komagataella_phaffii.ASM170808v1.pep.all.fa.gz
Komagataella	phaffii		CBS 7435		981350	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/komagataella_phaffii_cbs_7435/pep/Komagataella_phaffii_cbs_7435.PicPas_Mar2011.pep.all.fa.gz
Komagataella	phaffii		GS115		644223	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/komagataella_phaffii_gs115/pep/Komagataella_phaffii_gs115.ASM174695v1.pep.all.fa.gz
Kuraishia	capsulata		CBS 1993		1382522	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/kuraishia_capsulata_cbs_1993/pep/Kuraishia_capsulata_cbs_1993.AUH_PRJEB4427_v1.pep.all.fa.gz
Kwoniella	bestiolae		CBS 10118		1296100	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_bestiolae_cbs_10118/pep/Kwoniella_bestiolae_cbs_10118.Cryp_best_CBS10118_V1.pep.all.fa.gz
Kwoniella	dejecticola		CBS 10117		1296121	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_dejecticola_cbs_10117/pep/Kwoniella_dejecticola_cbs_10117.Cryp_deje_CBS10117_V1.pep.all.fa.gz
Kwoniella	heveanensis		BCC8398		1296120	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_heveanensis_bcc8398/pep/Kwoniella_heveanensis_bcc8398.Cryp_heve_BCC8398_V1.pep.all.fa.gz
Kwoniella	heveanensis		CBS 569		1296119	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_heveanensis_cbs_569/pep/Kwoniella_heveanensis_cbs_569.Cryp_heve_CBS569_V2.pep.all.fa.gz
Kwoniella	mangroviensis		CBS 10435		1331196	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_mangroviensis_cbs_10435/pep/Kwoniella_mangroviensis_cbs_10435.Kwon_mang_CBS10435_V2.pep.all.fa.gz
Kwoniella	mangroviensis		CBS 8507		1296122	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_mangroviensis_cbs_8507/pep/Kwoniella_mangroviensis_cbs_8507.Kwon_mang_CBS8507_V2.pep.all.fa.gz
Kwoniella	mangroviensis		CBS 8886		1296123	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_mangroviensis_cbs_8886/pep/Kwoniella_mangroviensis_cbs_8886.Kwon_mang_CBS8886_V1.pep.all.fa.gz
Kwoniella	pini		CBS 10737		1296096	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/kwoniella_pini_cbs_10737/pep/Kwoniella_pini_cbs_10737.Cryp_pinu_CBS10737_V1.pep.all.fa.gz
Laccaria	amethystina		LaAM-08-1		1095629	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/laccaria_amethystina_laam_08_1/pep/Laccaria_amethystina_laam_08_1.Laccaria_amethystina_LaAM-08-1_v1.0.pep.all.fa.gz
Laccaria	bicolor		S238N-H82		486041	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/laccaria_bicolor_s238n_h82/pep/Laccaria_bicolor_s238n_h82.V1.0.pep.all.fa.gz
Lachancea	dasiensis		CBS 10888		1266660	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_dasiensis_cbs_10888/pep/Lachancea_dasiensis_cbs_10888.LADA0.pep.all.fa.gz
Lachancea	fermentati				4955	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_fermentati/pep/Lachancea_fermentati.LAFE0.pep.all.fa.gz
Lachancea	lanzarotensis				1245769	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/lachancea_lanzarotensis/pep/Lachancea_lanzarotensis.LALA0.pep.all.fa.gz
Lachancea	meyersii		CBS 8951		1266667	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_meyersii_cbs_8951/pep/Lachancea_meyersii_cbs_8951.LAME0.pep.all.fa.gz
Lachancea	mirantina				1230905	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_mirantina/pep/Lachancea_mirantina.LAMI0.pep.all.fa.gz
Lachancea	nothofagi		CBS 11611		1266666	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_nothofagi_cbs_11611/pep/Lachancea_nothofagi_cbs_11611.LANO0.pep.all.fa.gz
Lachancea	sp.		CBS 6924		433476	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lachancea_sp_cbs_6924/pep/Lachancea_sp_cbs_6924.LAFA0.pep.all.fa.gz
Lachancea	thermotolerans		CBS 6340		559295	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/lachancea_thermotolerans_cbs_6340/pep/Lachancea_thermotolerans_cbs_6340.ASM14280v1.pep.all.fa.gz
Laetiporus	sulphureus		93-53		1314785	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/laetiporus_sulphureus_93_53/pep/Laetiporus_sulphureus_93_53.Laesu1.pep.all.fa.gz
Lentinula	edodes				5353	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/lentinula_edodes/pep/Lentinula_edodes.Lened_assembly01.pep.all.fa.gz
Leptosphaeria	maculans		JN3		985895	ftp.ensemblgenomes.org/pub/fungi/current/fasta/leptosphaeria_maculans/pep/Leptosphaeria_maculans.ASM23037v1.pep.all.fa.gz
Leucoagaricus	sp.		SymC.cos		1714833	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/leucoagaricus_sp_symc_cos/pep/Leucoagaricus_sp_symc_cos.ASM156373v1.pep.all.fa.gz
Lichtheimia	corymbifera		JMRC:FSU:9682		1263082	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/lichtheimia_corymbifera_jmrc_fsu_9682/pep/Lichtheimia_corymbifera_jmrc_fsu_9682.454Minimus.pep.all.fa.gz
Lichtheimia	ramosa				688394	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_mucoromycota1_collection/lichtheimia_ramosa/pep/Lichtheimia_ramosa.Lramosa_hybrid_454_Illumina.pep.all.fa.gz
Lipomyces	starkeyi		NRRL Y-11557		675824	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/lipomyces_starkeyi_nrrl_y_11557/pep/Lipomyces_starkeyi_nrrl_y_11557.Lipst1_1.pep.all.fa.gz
Lodderomyces	elongisporus		NRRL YB-4239		379508	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/lodderomyces_elongisporus_nrrl_yb_4239/pep/Lodderomyces_elongisporus_nrrl_yb_4239.ASM14968v1.pep.all.fa.gz
Macrophomina	phaseolina		MS6		1126212	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/macrophomina_phaseolina_ms6/pep/Macrophomina_phaseolina_ms6.MphMS6_1.0.pep.all.fa.gz
Madurella	mycetomatis				100816	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota3_collection/madurella_mycetomatis/pep/Madurella_mycetomatis.ASM127576v2.pep.all.fa.gz
Magnaporthe	oryzae		70-15		242507	ftp.ensemblgenomes.org/pub/fungi/current/fasta/magnaporthe_oryzae/pep/Magnaporthe_oryzae.MG8.pep.all.fa.gz
Magnaporthiopsis	poae		ATCC 64411		644358	ftp.ensemblgenomes.org/pub/fungi/current/fasta/magnaporthe_poae/pep/Magnaporthe_poae.Mag_poae_ATCC_64411_V1.pep.all.fa.gz
Malassezia	pachydermatis				77020	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/malassezia_pachydermatis/pep/Malassezia_pachydermatis.MalaPachy.pep.all.fa.gz
Malassezia	sympodialis		ATCC 42132		1230383	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_basidiomycota1_collection/malassezia_sympodialis_atcc_42132/pep/Malassezia_sympodialis_atcc_42132.ASM34930v2.pep.all.fa.gz
Marssonina	brunnea	f. sp. multigermtubi	MB_m1		1072389	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/marssonina_brunnea_f_sp_multigermtubi_mb_m1/pep/Marssonina_brunnea_f_sp_multigermtubi_mb_m1.ASM29877v1.pep.all.fa.gz
Melampsora	larici-populina		98AG31		747676	ftp.ensemblgenomes.org/pub/fungi/current/fasta/melampsora_laricipopulina/pep/Melampsora_laricipopulina.GCA_000204055.1.pep.all.fa.gz
Metarhizium	acridum		CQMa 102		655827	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/metarhizium_acridum_cqma_102/pep/Metarhizium_acridum_cqma_102.MetAcr_May2010.pep.all.fa.gz
Metarhizium	album		ARSEF 1941		1081103	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_album_arsef_1941/pep/Metarhizium_album_arsef_1941.MAM_1.0_for_version_1_of_the_Metarhizium_album_genome.pep.all.fa.gz
Metarhizium	anisopliae				5530	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/metarhizium_anisopliae/pep/Metarhizium_anisopliae.Metarhizium_anisopliae.pep.all.fa.gz
Metarhizium	anisopliae		ARSEF 23		655844	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota1_collection/metarhizium_anisopliae_arsef_23/pep/Metarhizium_anisopliae_arsef_23.MAA_2.0.pep.all.fa.gz
Metarhizium	anisopliae		ARSEF 549		1276135	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_anisopliae_arsef_549/pep/Metarhizium_anisopliae_arsef_549.MAN_1.0.pep.all.fa.gz
Metarhizium	anisopliae		BRIP 53284		1291519	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_anisopliae_brip_53284/pep/Metarhizium_anisopliae_brip_53284.ASM42698v1.pep.all.fa.gz
Metarhizium	anisopliae		BRIP 53293		1291518	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_anisopliae_brip_53293/pep/Metarhizium_anisopliae_brip_53293.ASM42696v1.pep.all.fa.gz
Metarhizium	brunneum		ARSEF 3297		1276141	ftp.ensemblgenomes.org/pub/fungi/current/fasta/fungi_ascomycota2_collection/metarhizium_brunneum_arsef_3297/pep/Metarhizium_brunneum_arsef_3297.MBR_1.0.pep.all.fa.gz
