Fusarium	fujikuroi		IMI 58289				1279085	https://genome.jgi.doe.gov/portal/Fusfu1/download/Fusfu1_GeneCatalog_proteins_20130915.aa.fasta.gz	23825955
Fusarium	graminearum			Gibberella zeae		v1.0	5518	https://genome.jgi.doe.gov/portal/Fusgr1/download/Fusgr1_GeneCatalog_proteins_20110524.aa.fasta.gz	17823352
Fusarium	oxysporum	f. sp. lycopersici	4287			v2	426428	https://genome.jgi.doe.gov/portal/Fusox2/download/Fusox2_GeneCatalog_proteins_20150720.aa.fasta.gz	20237561
Fusarium	pseudograminearum		CS3096				1028729	https://genome.jgi.doe.gov/portal/Fusps1/download/Fusps1_GeneCatalog_proteins_20170707.aa.fasta.gz	23028337
Fusarium	redolens				A4	v1.0	48865	https://genome.jgi.doe.gov/portal/Fusre1/download/Fusre1_GeneCatalog_proteins_20170625.aa.fasta.gz	
Fusarium	verticillioides		7600			v2	334819	https://genome.jgi.doe.gov/portal/Fusve2/download/Fusve2_GeneCatalog_proteins_20150720.aa.fasta.gz	20237561
Gaertneriomyces	semiglobifer				Barr 43	v1.0	109897	https://genome.jgi.doe.gov/portal/Gaesem1/download/Gaesem1_GeneCatalog_proteins_20161012.aa.fasta.gz	
Gaeumannomyces	graminis	var. tritici	R3-111a-1				644352	https://genome.jgi.doe.gov/portal/Gaegr1/download/Gaegr1_GeneCatalog_proteins_20131203.aa.fasta.gz	26416668
Galerina	marginata					v1.0	109633	https://genome.jgi.doe.gov/portal/Galma1/download/Galma1_GeneCatalog_proteins_20110628.aa.fasta.gz	24958869
Ganoderma	sp.				10597 SS1	v1.0	5314	https://genome.jgi.doe.gov/portal/Gansp1/download/Gansp1_GeneCatalog_proteins_20110326.aa.fasta.gz	23935031
Gautieria	morchelliformis				GMNE.BST	v1.0	112417	https://genome.jgi.doe.gov/portal/Gaumor1_1/download/Gaumor1_1_GeneCatalog_proteins_20160412.aa.fasta.gz	
Gelasinospora	tetrasperma			Neurospora tetraspora			94610	https://genome.jgi.doe.gov/portal/Gelte1/download/Gelte1_GeneCatalog_proteins_20171129.aa.fasta.gz	
Gelatoporia	subvermispora	B		Ceriporiopsis			914234	https://genome.jgi.doe.gov/portal/Cersu1/download/Ceriporiopsis_subvermispora.proteins.fasta.gz	22434909
Genus	species		type	Synonym	other	Version	NCBI Tax ID	URL	PubmedID
Gilbertella	persicaria	var. persicaria			CBS 190.32-T	v1.0	983150	https://genome.jgi.doe.gov/portal/Gilper1/download/Gilper1_GeneCatalog_proteins_20161121.aa.fasta.gz	
Glarea	lozoyensis		ATCC 20868				1116229	https://genome.jgi.doe.gov/portal/Glalo1/download/Glalo1_GeneCatalog_proteins_20131021.aa.fasta.gz	23688303
Globomyces	pollinis-pini				Arg68	v1.0	382532	https://genome.jgi.doe.gov/portal/Glopol1/download/Glopol1_GeneCatalog_proteins_20160812.aa.fasta.gz	
Gloeopeniophorella	convolvens				OM19405	v1.0	205761	https://genome.jgi.doe.gov/portal/Glocon1/download/Glocon1_GeneCatalog_proteins_20160910.aa.fasta.gz	
Gloeophyllum	trabeum					v1.0	104355	https://genome.jgi.doe.gov/portal/Glotr1_1/download/Glotr1_1_GeneCatalog_proteins_20100921.aa.fasta.gz	22745431
Glonium	stellatum				CBS 207.34	v1.0	574774	https://genome.jgi.doe.gov/portal/Glost2/download/Glost2_GeneCatalog_proteins_20140303.aa.fasta.gz	27601008
Gonapodya	prolifera					v1.0	1123529	https://genome.jgi.doe.gov/portal/Ganpr1/download/Ganpr1_GeneCatalog_proteins_20111215.aa.fasta.gz	25977457
Gongronella	butleri					v1.0	101105	https://genome.jgi.doe.gov/portal/Gonbut1/download/Gonbut1_GeneCatalog_proteins_20160804.aa.fasta.gz	
Gremmeniella	abietina				DAOM 170408	v1.0	127520	https://genome.jgi.doe.gov/portal/Greab1/download/Greab1_GeneCatalog_proteins_20170403.aa.fasta.gz	
Grosmannia	clavigera		kw1407				655863	https://genome.jgi.doe.gov/portal/Grocl1/download/Grocl1_GeneCatalog_proteins_20131017.aa.fasta.gz	21262841
Guyanagaster	necrorhiza		MCA 3950			v1.0	1450536	https://genome.jgi.doe.gov/portal/Guyne1/download/Guyne1_GeneCatalog_proteins_20140406.aa.fasta.gz	
Gymnascella	aurantiaca					v1.0	78594	https://genome.jgi.doe.gov/portal/Gymau1/download/Gymau1_GeneCatalog_proteins_20130805.aa.fasta.gz	
Gymnascella	citrina					v1.1	37245	https://genome.jgi.doe.gov/portal/Gymci1_1/download/Gymci1_1_GeneCatalog_proteins_20130902.aa.fasta.gz	
Gymnopilus	chrysopellus		PR-1187			v1.0	1314808	https://genome.jgi.doe.gov/portal/Gymch1/download/Gymch1_GeneCatalog_proteins_20140623.aa.fasta.gz	
Gymnopilus	junonius				AH 44721	v1.0	109634	https://genome.jgi.doe.gov/portal/Gymjun1/download/Gymjun1_GeneCatalog_proteins_20160705.aa.fasta.gz	
Gymnopus	androsaceus		JB14			v1.0	1447944	https://genome.jgi.doe.gov/portal/Gyman1/download/Gyman1_GeneCatalog_proteins_20140729.aa.fasta.gz	
Gymnopus	earleae				GB-263.02	v1.0	236213	https://genome.jgi.doe.gov/portal/Gymear1/download/Gymear1_GeneCatalog_proteins_20160910.aa.fasta.gz	
Gymnopus	luxurians					v1.0	206324	https://genome.jgi.doe.gov/portal/Gymlu1/download/Gymlu1_GeneCatalog_proteins_20110803.aa.fasta.gz	25706625
Gyrodon	lividus		BX			v1.0	1450528	https://genome.jgi.doe.gov/portal/Gyrli1/download/Gyrli1_GeneCatalog_proteins_20140325.aa.fasta.gz	
Gyromitra	esculenta				CBS 101906	v1.0	33161	https://genome.jgi.doe.gov/portal/Gyresc1/download/Gyresc1_GeneCatalog_proteins_20160326.aa.fasta.gz	
Hanseniaspora	valbyensis		NRRL Y-1626			v1.1	766949	https://genome.jgi.doe.gov/portal/Hanva1_1/download/Hanva1_1_GeneCatalog_proteins_20120316.aa.fasta.gz	27535936
Hebeloma	cylindrosporum		h7			v2.0	686832	https://genome.jgi.doe.gov/portal/Hebcy2/download/Hebcy2_GeneCatalog_proteins_20120913.aa.fasta.gz	25706625
Heliocybe	sulcata				OMC1185	v1.0	5364	https://genome.jgi.doe.gov/portal/Helsul1/download/Helsul1_GeneCatalog_proteins_20150720.aa.fasta.gz	
Hesseltinella	vesiculosa				NRRL3301	v2.0	101127	https://genome.jgi.doe.gov/portal/Hesve2finisherSC/download/Hesve2finisherSC_GeneCatalog_proteins_20150707.aa.fasta.gz	28481340
Heterobasidion	annosum					v2.0	13563	https://genome.jgi.doe.gov/portal/Hetan2/download/Hannosum_v2.FilteredModels1.proteins.fasta.gz	22463738
Heterogastridium	pycnidioideum		ATCC MYA-4631			v1.0	1397325	https://genome.jgi.doe.gov/portal/Hetpy1/download/Hetpy1_GeneCatalog_proteins_20140310.aa.fasta.gz	
Hexagonia	nitida				CIRM-BRFM 1802	v1.0	1140402	https://genome.jgi.doe.gov/portal/Hexnit1/download/Hexnit1_GeneCatalog_proteins_20170619.aa.fasta.gz	
Histoplasma	capsulatum		NAm1				339724	https://genome.jgi.doe.gov/portal/Hisca1/download/Hisca1_GeneCatalog_proteins_20130826.aa.fasta.gz	19717792
Homoloaphlyctis	polyrhiza		JEL 142			v1.0	166479	https://genome.jgi.doe.gov/portal/Hompol1/download/Hompol1_GeneCatalog_proteins_20160803.aa.fasta.gz	
Hortaea	acidophila				CBS 113389	v1.0	245834	https://genome.jgi.doe.gov/portal/Horac1/download/Horac1_GeneCatalog_proteins_20160326.aa.fasta.gz	
Hortaea	werneckii				EXF-2000 M0	v1.0	91943	https://genome.jgi.doe.gov/portal/Horwer1/download/Horwer1_GeneCatalog_proteins_20160803.aa.fasta.gz	23977017
Hyalopycnis	blepharistoma				ATCC 48560	v1.0	138530	https://genome.jgi.doe.gov/portal/Hyabl1/download/Hyabl1_GeneCatalog_proteins_20150410.aa.fasta.gz	
Hydnomerulius	pinastri					v2.0	388859	https://genome.jgi.doe.gov/portal/Hydpi2/download/Hydpi2_GeneCatalog_proteins_20120511.aa.fasta.gz	25706625
Hydnopolyporus	fimbriatus				CBS 384.51	v1.0	378272	https://genome.jgi.doe.gov/portal/Hydfim1/download/Hydfim1_GeneCatalog_proteins_20160510.aa.fasta.gz	
Hydnum	rufescens		UP504			v2.0	1448309	https://genome.jgi.doe.gov/portal/Hydru2/download/Hydru2_GeneCatalog_proteins_20150110.aa.fasta.gz	
Hymenopellis	radicata				IJFM A160	v1.0	937743	https://genome.jgi.doe.gov/portal/Hymrad1/download/Hymrad1_GeneCatalog_proteins_20151222.aa.fasta.gz	
Hymenoscyphus	varicosporoides				PMI_453	v1.0	354079	https://genome.jgi.doe.gov/portal/Hymvar1/download/Hymvar1_GeneCatalog_proteins_20161013.aa.fasta.gz	
Hypholoma	sublateritium					v1.0	71945	https://genome.jgi.doe.gov/portal/Hypsu1/download/Hypsu1_GeneCatalog_proteins_20110822.aa.fasta.gz	25706625
Hyphopichia	burtonii		NRRL Y-1933			v1.0	984485	https://genome.jgi.doe.gov/portal/Hypbu1/download/Hypbu1_GeneCatalog_proteins_20120125.aa.fasta.gz	27535936
Hypoxylon	sp.		CI-4A			v1.0	1001833	https://genome.jgi.doe.gov/portal/HypCI4A_1/download/HypCI4A_1_GeneCatalog_proteins_20111212.aa.fasta.gz	28078400
Hypoxylon	sp.		CO27-5			v1.0	1001938	https://genome.jgi.doe.gov/portal/HypCO275_1/download/HypCO275_1_GeneCatalog_proteins_20120126.aa.fasta.gz	28078400
Hypoxylon	sp.		EC38			v3.0	1001937	https://genome.jgi.doe.gov/portal/HypEC38_3/download/HypEC38_3_GeneCatalog_proteins_20130613.aa.fasta.gz	28078400
Hysterium	pulicare						100027	https://genome.jgi.doe.gov/portal/Hyspu1_1/download/Hyspu1_1_GeneCatalog_proteins_20150205.aa.fasta.gz	23236275
Ilyonectria	europaea				CBS 129078	v1.0	1079114	https://genome.jgi.doe.gov/portal/Ilyeu1/download/Ilyeu1_GeneCatalog_proteins_20170627.aa.fasta.gz	
Ilyonectria	robusta				PMI_751	v1.0	1079257	https://genome.jgi.doe.gov/portal/Ilyrob1/download/Ilyrob1_GeneCatalog_proteins_20161014.aa.fasta.gz	
Ilyonectria	sp.					v1.0	1079112	https://genome.jgi.doe.gov/portal/Ilysp1/download/Ilysp1_GeneCatalog_proteins_20121116.aa.fasta.gz	
Infundibulicybe	gibba			Clitocybe gibba 	IJFM A808	v1.0	378275	https://genome.jgi.doe.gov/portal/Cligib1/download/Cligib1_GeneCatalog_proteins_20161107.aa.fasta.gz	
Irpex	lacteus				CCBAS Fr. 238 617/93	v1.0	5319	https://genome.jgi.doe.gov/portal/Irplac1/download/Irplac1_GeneCatalog_proteins_20170103.aa.fasta.gz	
Jaapia	argillacea					v1.0	202697	https://genome.jgi.doe.gov/portal/Jaaar1/download/Jaaar1_GeneCatalog_proteins_20110803.aa.fasta.gz	24958869
Jaminaea	sp.		MCA 5214			v1.0	1569628	https://genome.jgi.doe.gov/portal/Jamsp1/download/Jamsp1_GeneCatalog_proteins_20141226.aa.fasta.gz	
Kalaharituber	pfeilii				F3	v1.0	139406	https://genome.jgi.doe.gov/portal/Kalpfe1/download/Kalpfe1_GeneCatalog_proteins_20151214.aa.fasta.gz	
Karstenula	rhodostoma		CBS 690.94			v1.0	1392251	https://genome.jgi.doe.gov/portal/Karrh1/download/Karrh1_GeneCatalog_proteins_20140225.aa.fasta.gz	
Kazachstania	africana		CBS 2517				1071382	https://genome.jgi.doe.gov/portal/Kazaf1/download/Kazaf1_GeneCatalog_proteins_20150111.aa.fasta.gz	22123960
Khuskia	oryzae				ATCC 28132	v1.0	668251	https://genome.jgi.doe.gov/portal/Khuory1/download/Khuory1_GeneCatalog_proteins_20160404.aa.fasta.gz	
Kickxella	alabastrina				RSA 675	v1.0	61397	https://genome.jgi.doe.gov/portal/Kicala1/download/Kicala1_GeneCatalog_proteins_20170410.aa.fasta.gz	
Kluyveromyces	lactis						28985	https://genome.jgi.doe.gov/portal/Klula1/download/Klula1_GeneCatalog_proteins_20130227.aa.fasta.gz	15229592
Kockovaella	imperatae				NRRL Y-17943	v1.0	4999	https://genome.jgi.doe.gov/portal/Kocim1/download/Kocim1_GeneCatalog_proteins_20160906.aa.fasta.gz	28481340
Kuraishia	capsulata		CBS 1993				1382522	https://genome.jgi.doe.gov/portal/Kurca1/download/Kurca1_GeneCatalog_proteins_20160819.aa.fasta.gz	24317973
Laccaria	amethystina				LaAM-08-1	v2.0	89243	https://genome.jgi.doe.gov/portal/Lacam2/download/Lacam2_GeneCatalog_proteins_20150823.aa.fasta.gz	25706625
Laccaria	bicolor					v2.0	29883	https://genome.jgi.doe.gov/portal/Lacbi2/download/Lacbi2_GeneCatalog_proteins_20110203.aa.fasta.gz	18322534
Lactarius	quietus				S23C	v1.0	111141	https://genome.jgi.doe.gov/portal/Lacqui1/download/Lacqui1_GeneCatalog_proteins_20160525.aa.fasta.gz	
Lactifluus	subvellereus				BPL653	v1.0	1837270	https://genome.jgi.doe.gov/portal/Lacsub1/download/Lacsub1_GeneCatalog_proteins_20170114.aa.fasta.gz	
Lactifluus	volemus				BPL652	v1.0	71967	https://genome.jgi.doe.gov/portal/Lacvol1/download/Lacvol1_GeneCatalog_proteins_20161025.aa.fasta.gz	
Laetiporus	sulphureus	var. sulphureus				v1.0	447506	https://genome.jgi.doe.gov/portal/Laesu1/download/Laesu1_GeneCatalog_proteins_20130128.aa.fasta.gz	26659563
Lasiosphaeria	miniovina		SMH2392-1A	Lasiosphaeria sp. SMH2392-1A			1954250	https://genome.jgi.doe.gov/portal/Lasmin1/download/Lasmin1_GeneCatalog_proteins_20170616.aa.fasta.gz	
Lecythophora	sp.		AK0013	Coniochaeta sp. AK0013			1884255	https://genome.jgi.doe.gov/portal/LecAK0013_1/download/LecAK0013_1_GeneCatalog_proteins_20170213.aa.fasta.gz	
Leiotrametes	lactinea				CIRM-BRFM 1664	v1.0	1391043	https://genome.jgi.doe.gov/portal/Tralac1/download/Tralac1_GeneCatalog_proteins_20170620.aa.fasta.gz	
Leiotrametes	sp		BRFM 1775			v1.0	1513325	https://genome.jgi.doe.gov/portal/Leisp1/download/Leisp1_GeneCatalog_proteins_20141127.aa.fasta.gz	
Lentinellus	vulpinus				AHS73672-sp	v1.0	156609	https://genome.jgi.doe.gov/portal/Lenvul1/download/Lenvul1_GeneCatalog_proteins_20150718.aa.fasta.gz	
Lentinus	tigrinus		ALCF2SS1-6			v1.0	1328759	https://genome.jgi.doe.gov/portal/Lenti6_1/download/Lenti6_1_GeneCatalog_proteins_20130903.aa.fasta.gz	
Lentinus	tigrinus		ALCF2SS1-7			v1.0	1328758	https://genome.jgi.doe.gov/portal/Lenti7_1/download/Lenti7_1_GeneCatalog_proteins_20130905.aa.fasta.gz	
Lentinus	tigrinus					v1.0	5365	https://genome.jgi.doe.gov/portal/Sisbr1/download/Sisbr1_GeneCatalog_proteins_20130805.aa.fasta.gz	
Lentithecium	fluviatile					v1.0	690899	https://genome.jgi.doe.gov/portal/Lenfl1/download/Lenfl1_GeneCatalog_proteins_20121217.aa.fasta.gz	
Lepidopterella	palustris					v1.0	741139	https://genome.jgi.doe.gov/portal/Leppa1/download/Leppa1_GeneCatalog_proteins_20130322.aa.fasta.gz	27601008
Lepista	nuda				CBS 247.69	v1.0	64659	https://genome.jgi.doe.gov/portal/Lepnud1/download/Lepnud1_GeneCatalog_proteins_20151208.aa.fasta.gz	
Leptodontium	sp.		2 PMI_412 				1485227	https://genome.jgi.doe.gov/portal/Leptod1/download/Leptod1_GeneCatalog_proteins_20151130.aa.fasta.gz	
Leptosphaeria	maculans						5022	https://genome.jgi.doe.gov/portal/Lepmu1/download/Lepmu1_GeneCatalog_proteins_20110301.aa.fasta.gz	21326234
Leucoagaricus	gongylophorus						79220	https://genome.jgi.doe.gov/portal/Leugo1_1/download/Leugo1_1_GeneCatalog_proteins_20141030.aa.fasta.gz	23584789
Leucogyrophana	mollusca				KUC20120723A-06	v1.0	85980	https://genome.jgi.doe.gov/portal/Leumo1/download/Leumo1_GeneCatalog_proteins_20131220.aa.fasta.gz	
Leucosporidiella	creatinivora				62-1032	v1.0	106004	https://genome.jgi.doe.gov/portal/Leucr1/download/Leucr1_GeneCatalog_proteins_20160201.aa.fasta.gz	28481340
Lichtheimia	corymbifera				JMRC:FSU:9682		42458	https://genome.jgi.doe.gov/portal/Liccor1/download/Liccor1_GeneCatalog_proteins_20160306.aa.fasta.gz	25121733
Lichtheimia	hyalospora					v1.0	420593	https://genome.jgi.doe.gov/portal/Lichy1/download/Lichy1_GeneCatalog_proteins_20130506.aa.fasta.gz	
Linderina	pennispora		ATCC 12442			v1.0	61395	https://genome.jgi.doe.gov/portal/Linpe1/download/Linpe1_GeneCatalog_proteins_20150915.aa.fasta.gz	28481340
Lindgomyces	ingoldianus		ATCC 200398			v1.0	673940	https://genome.jgi.doe.gov/portal/Linin1/download/Linin1_GeneCatalog_proteins_20141206.aa.fasta.gz	
Lindra	thalassiae				JK4322	v1.0	45816	https://genome.jgi.doe.gov/portal/Linth1/download/Linth1_GeneCatalog_proteins_20150309.aa.fasta.gz	
Lineolata	rhizophorae				ATCC 16933	v1.0	578093	https://genome.jgi.doe.gov/portal/Linrh1/download/Linrh1_GeneCatalog_proteins_20160326.aa.fasta.gz	
Lipomyces	starkeyi		NRRL Y-11557			v1.0	675824	https://genome.jgi.doe.gov/portal/Lipst1_1/download/Lipst1_1_GeneCatalog_proteins_20110609.aa.fasta.gz	27535936
Lizonia	empirigonia				CBS 542.76	v1.0	1496277	https://genome.jgi.doe.gov/portal/Lizem1/download/Lizem1_GeneCatalog_proteins_20150430.aa.fasta.gz	
Lobaria	pulmonaria				Scotland	v1.0	86794	https://genome.jgi.doe.gov/portal/Lobpul1/download/Lobpul1_GeneCatalog_proteins_20170213.aa.fasta.gz	
Lobosporangium	transversale		NRRL 3116			v1.0	64571	https://genome.jgi.doe.gov/portal/Lobtra1/download/Lobtra1_GeneCatalog_proteins_20160303.aa.fasta.gz	28481340
Lodderomyces	elongisporus		NRRL YB-4239				379508	https://genome.jgi.doe.gov/portal/Lodelo1/download/Lodelo1_GeneCatalog_proteins_20161026.aa.fasta.gz	19465905
Lollipopaia	minuta				CBS 116597	v1.0	151671	https://genome.jgi.doe.gov/portal/Lolmi1/download/Lolmi1_GeneCatalog_proteins_20150504.aa.fasta.gz	
Lophiostoma	macrostomum					v1.0	372055	https://genome.jgi.doe.gov/portal/Lopma1/download/Lopma1_GeneCatalog_proteins_20130805.aa.fasta.gz	
Lophiotrema	nucula				CBS 627.86	v1.0	690887	https://genome.jgi.doe.gov/portal/Lopnu1/download/Lopnu1_GeneCatalog_proteins_20160906.aa.fasta.gz	
Lophium	mytilinum		CBS 269.34			v1.0	1447936	https://genome.jgi.doe.gov/portal/Lopmy1/download/Lopmy1_GeneCatalog_proteins_20140604.aa.fasta.gz	
Loramyces	juncicola				46458	v1.0	132173	https://genome.jgi.doe.gov/portal/Lorju1/download/Lorju1_GeneCatalog_proteins_20150110.aa.fasta.gz	
Loramyces	macrosporus		CBS 235.53			v1.0	380016	https://genome.jgi.doe.gov/portal/Lorma1/download/Lorma1_GeneCatalog_proteins_20160326.aa.fasta.gz	
Lycoperdon	perlatum				FP-102459-T	v1.0	90686	https://genome.jgi.doe.gov/portal/Lycper1/download/Lycper1_GeneCatalog_proteins_20161001.aa.fasta.gz	
Macrolepiota	fuliginosa		MF-IS2			v1.0	1400762	https://genome.jgi.doe.gov/portal/Macfu1/download/Macfu1_GeneCatalog_proteins_20130625.aa.fasta.gz	
Macrophomina	phaseolina		MS6				1126212	https://genome.jgi.doe.gov/portal/Macph1/download/Macph1_GeneCatalog_proteins_20131211.aa.fasta.gz	22992219
Macroventuria	anomochaeta		CBS 525.71			v1.0	1447947	https://genome.jgi.doe.gov/portal/Macan1/download/Macan1_GeneCatalog_proteins_20140424.aa.fasta.gz	
Magnaporthe	grisea					v1.0	148305	https://genome.jgi.doe.gov/portal/Maggr1/download/Maggr1_GeneCatalog_proteins_20110524.aa.fasta.gz	15846337
Magnaporthiopsis	poae		ATCC 64411				644358	https://genome.jgi.doe.gov/portal/Magpo1/download/Magpo1_GeneCatalog_proteins_20150720.aa.fasta.gz	
Malassezia	globosa						76773	https://genome.jgi.doe.gov/portal/Malgl1/download/Malassezia_globosa.proteins.fasta.gz	18000048
Malassezia	sympodialis		ATCC 42132				1230383	https://genome.jgi.doe.gov/portal/Malsy1_1/download/Malsy1_1_GeneCatalog_proteins_20140109.aa.fasta.gz	23341551
Marasmius	fiardii		PR-910			v1.0	1328756	https://genome.jgi.doe.gov/portal/Marfi1/download/Marfi1_GeneCatalog_proteins_20141220.aa.fasta.gz	
Mariannaea	sp.		PMI_226			v1.0	1896173	https://genome.jgi.doe.gov/portal/MarPMI226/download/MarPMI226_GeneCatalog_proteins_20161118.aa.fasta.gz	
Marssonina	brunnea	f. sp. multigermtubi	MB_m1				1072389	https://genome.jgi.doe.gov/portal/Marbr1/download/Marbr1_GeneCatalog_proteins_20141203.aa.fasta.gz	22876864
Martensiomyces	pterosporus				CBS 209.56	v1.0	61414	https://genome.jgi.doe.gov/portal/Marpt1/download/Marpt1_GeneCatalog_proteins_20140919.aa.fasta.gz	
Massarina	eburnea		CBS 473.64			v1.0	1395130	https://genome.jgi.doe.gov/portal/Maseb1/download/Maseb1_GeneCatalog_proteins_20141122.aa.fasta.gz	
Massariosphaeria	phaeospora				CBS 611.86	v1.0	100035	https://genome.jgi.doe.gov/portal/Masph1/download/Masph1_GeneCatalog_proteins_20160922.aa.fasta.gz	
Meira	miltonrushii		MCA 3882			v1.0	1280837	https://genome.jgi.doe.gov/portal/Meimi1/download/Meimi1_GeneCatalog_proteins_20150112.aa.fasta.gz	
Melampsora	allii-populina				12AY07	v1.0	242475	https://genome.jgi.doe.gov/portal/Melap1finSC_191/download/Melap1finSC_191_GeneCatalog_proteins_20160125.aa.fasta.gz	
Melampsora	larici-populina					v2.0	203908	https://genome.jgi.doe.gov/portal/Mellp2_3/download/Mellp2_3_GeneCatalog_proteins_20151130.aa.fasta.gz	
Melampsora	lini				CH5		5261	https://genome.jgi.doe.gov/portal/Melli1/download/Melli1_GeneCatalog_proteins_20150227.aa.fasta.gz	24715894
Melanconium	sp.		NRRL 54901			v1.0	1155946	https://genome.jgi.doe.gov/portal/Melsp1/download/Melsp1_GeneCatalog_proteins_20121023.aa.fasta.gz	
Melanomma	pulvis-pyrius					v1.0	100047	https://genome.jgi.doe.gov/portal/Melpu1/download/Melpu1_GeneCatalog_proteins_20130415.aa.fasta.gz	
Melanospora	tiffanyae				F1KG0001	v1.0	2038071	https://genome.jgi.doe.gov/portal/Melti1/download/Melti1_GeneCatalog_proteins_20150427.aa.fasta.gz	
Melanotaenium	endogenum				CBS 481.91	v1.0	84746	https://genome.jgi.doe.gov/portal/Melen1/download/Melen1_GeneCatalog_proteins_20160411.aa.fasta.gz	
Meliniomyces	bicolor		E			v2.0	1095630	https://genome.jgi.doe.gov/portal/Melbi2/download/Melbi2_GeneCatalog_proteins_20130225.aa.fasta.gz	29315638
Meliniomyces	variabilis		F			v1.0	1149755	https://genome.jgi.doe.gov/portal/Melva1/download/Melva1_GeneCatalog_proteins_20130406.aa.fasta.gz	29315638
Meredithblackwellia	eburnea		MCA 4105			v1.0	1408158	https://genome.jgi.doe.gov/portal/Mereb1/download/Mereb1_GeneCatalog_proteins_20150713.aa.fasta.gz	
Metarhizium	acridum		CQMa 102				655827	https://genome.jgi.doe.gov/portal/Metac1/download/Metac1_GeneCatalog_proteins_20131003.aa.fasta.gz	21253567
Metarhizium	robertsii		ARSEF 23				655844	https://genome.jgi.doe.gov/portal/Metro1/download/Metro1_GeneCatalog_proteins_20161101.aa.fasta.gz	25368161
Metschnikowia	bicuspidata				NRRL YB-4993	v1.0	27322	https://genome.jgi.doe.gov/portal/Metbi1/download/Metbi1_GeneCatalog_proteins_20120327.aa.fasta.gz	27535936
Metschnikowia	bicuspidata				single-cell		27322	https://genome.jgi.doe.gov/portal/Metbi_SCcomb/download/Metbi_SCcomb_GeneCatalog_proteins_20140820.aa.fasta.gz	
Metschnikowia	fructicola		277				1200864	https://genome.jgi.doe.gov/portal/Metfru2/download/Metfru2_GeneCatalog_proteins_20170818.aa.fasta.gz	23496978
Meyerozyma	guilliermondii		ATCC 6260	Candida guilliermondii			294746	https://genome.jgi.doe.gov/portal/Meygui1/download/Meygui1_GeneCatalog_proteins_20160903.aa.fasta.gz	19465905
Microascus	trigonosporus		CBS 218.31			v1.0	1314796	https://genome.jgi.doe.gov/portal/Mictr1/download/Mictr1_GeneCatalog_proteins_20140926.aa.fasta.gz	
Microbotryum	lychnidis-dioicae		p1A1 Lamole				683840	https://genome.jgi.doe.gov/portal/Micld1/download/Micld1_GeneCatalog_proteins_20161101.aa.fasta.gz	26076695
Microdochium	bolleyi				J235TASD1	v1.0	196109	https://genome.jgi.doe.gov/portal/Micbo1/download/Micbo1_GeneCatalog_proteins_20151118.aa.fasta.gz	27125481
Microdochium	trichocladiopsis		CBS 623.77			v1.0	1682393	https://genome.jgi.doe.gov/portal/Mictri1/download/Mictri1_GeneCatalog_proteins_20170510.aa.fasta.gz	
Microsporum	canis		CBS 113480				554155	https://genome.jgi.doe.gov/portal/Micca1/download/Micca1_GeneCatalog_proteins_20130828.aa.fasta.gz	22951933
Microstromatales	sp.		MCA 4718			v1.0	1684307	https://genome.jgi.doe.gov/portal/Rhodsp1/download/Rhodsp1_GeneCatalog_proteins_20150111.aa.fasta.gz	
Microthyrium	microscopicum		CBS 115976			v1.0	1450532	https://genome.jgi.doe.gov/portal/Micmi1/download/Micmi1_GeneCatalog_proteins_20150625.aa.fasta.gz	
Mixia	osmundae		IAM 14324			v1.0	764103	https://genome.jgi.doe.gov/portal/Mixos1/download/Mixos1_GeneCatalog_proteins_20120207.aa.fasta.gz	24372469
Moesziomyces	aphidis		DSM 70725				1391700	https://genome.jgi.doe.gov/portal/Moeaph1/download/Moeaph1_GeneCatalog_proteins_20170701.aa.fasta.gz	24526638
Monacrosporium	haptotylum			Dactylellina haptotyla	CBS 200.5		430498	https://genome.jgi.doe.gov/portal/Monha1/download/Monha1_GeneCatalog_proteins_20131210.aa.fasta.gz	24244185
Monascus	purpureus					v1.0	5098	https://genome.jgi.doe.gov/portal/Monpu1/download/Monpu1_GeneCatalog_proteins_20130806.aa.fasta.gz	
Monascus	ruber				NRRL 1597	v1.0	89489	https://genome.jgi.doe.gov/portal/Monru1/download/Monru1_GeneCatalog_proteins_20121211.aa.fasta.gz	
Moniliella	sp.		MCA 3643			v1.0	1954213	https://genome.jgi.doe.gov/portal/Monili2/download/Monili2_GeneCatalog_proteins_20170731.aa.fasta.gz	
Moniliophthora	perniciosa		FA553				554373	https://genome.jgi.doe.gov/portal/Monpe1_1/download/Monpe1_1_GeneCatalog_proteins_20131213.aa.fasta.gz	19019209
Morchella	conica		CCBAS932			v1.0	1392247	https://genome.jgi.doe.gov/portal/Morco1/download/Morco1_GeneCatalog_proteins_20140113.aa.fasta.gz	
Morchella	importuna				SCYDJ1-A1	v1.0	1174673	https://genome.jgi.doe.gov/portal/Morimp1/download/Morimp1_GeneCatalog_proteins_20150807.aa.fasta.gz	
Mortierella	elongata		AG-77			v2.0	1314771	https://genome.jgi.doe.gov/portal/Morel2/download/Morel2_GeneCatalog_proteins_20151120.aa.fasta.gz	28076891
Mortierella	multidivaricata				RSA 2152 T	v1.0	101098	https://genome.jgi.doe.gov/portal/Mormul1/download/Mormul1_GeneCatalog_proteins_20160906.aa.fasta.gz	
